period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
01-03-2015,31-03-2015,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,210155,0.034928169,0.053208054,226039,0.015884742,0.084071667,131,0.019403102,0.033260573,140,0.021612468,0.065976146,39343,0.397324813,0.187414791,55996,0.293271083,0.215569433,60059,0.30416139,0.077785776,134025,0.033290292,0.039696005,3.406506672,-1.200133237,-0.483992463,57,-9,1,0.978718583,0.003394218,0.000438425,0.203721374,0.018211832,-0.011408677,0.089669557,0.006810841,0.016310559,0.261601961,0.032083407,0.001931315,,,16-12-2024 14:09
01-11-2012,30-11-2012,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,190171,0.027293123,0.117064801,186077,-0.02758169,0.083321895,105,0.018391244,0.103718718,104,-0.020599835,0.074520813,390464,-0.067070837,0.185546992,435112,-0.105242483,0.091754847,386300,-0.208673954,-0.034712772,1820990,-0.0578786,-0.184290492,4.663654179,0.045503073,-2.114471033,73,0,-18,0.96955258,-6.26E-05,0.011755184,0.207226226,-0.002635202,0.036305479,0.048950531,-0.009649543,-0.017482276,0.127826955,-0.014604071,0.041060329,,,16-12-2024 14:09
01-04-2023,30-04-2023,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,408419,0.018993883,-0.039764019,432854,0.012913165,-0.007835588,225,0.018533968,-0.052629035,233,0.002389506,-0.007501136,409234,-0.075586111,-0.245867559,530847,-0.003659381,-0.152611522,518908,-0.035958558,-0.261896395,911549,0.006567394,0.169529628,2.227449672,0.181798853,0.791152533,37,-7,19,0.995311167,0.006391809,-0.036676578,0.334893061,0.051228345,-0.253365867,0.12071337,-0.015073776,0.044759562,0.498777035,0.047695204,-0.168601711,,,16-12-2024 14:09
01-08-2020,31-08-2020,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,343143,0.022063162,0.122727031,346963,0.000839509,0.141774225,167,0.021699235,0.087189152,174,0.010642082,0.12520201,524393,-0.061758149,0.066419358,623403,-0.025592998,0.192721311,542566,-0.062261479,0.025529344,849654,-0.052977305,-0.353352452,1.620259897,0.015023135,-1.051793102,31,-4,-8,0.993881294,0.002330671,0.009512663,0.340637319,0.027511051,0.096196957,0.129488596,0.012372536,-0.048296646,0.487770444,0.025205904,0.148550207,,,16-12-2024 14:09
01-01-2021,31-01-2021,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,360321,7.84E-05,0.161300475,394203,0.042446203,0.099481812,160,0.016430337,0.180225214,172,0.025620919,0.097041164,10539,-0.260068479,0.114801121,14419,0.056289417,0.172882533,12900,0.220864512,0.0725421,27942,-0.053703171,-0.045811826,2.651314023,0.578189864,-0.446280272,33,-2,-13,0.977355652,-0.001004954,0.017439749,0.298644434,-0.018533545,0.07344586,0.081490246,0.008207348,-0.018393103,0.376522207,0.029787262,0.05269001,,,16-12-2024 14:09
01-03-2013,31-03-2013,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,193353,0.064382787,0.133112426,217214,0.034129857,0.085641228,105,0.049235379,0.111032854,116,0.023882564,0.074842731,416927,0.314580947,0.06390967,533636,0.225700597,0.044394232,611108,0.200960342,-0.030957646,1762249,0.025695413,-0.172246892,4.226752042,-1.190458203,-1.205885209,71,-8,-22,0.973536565,0.003436455,0.011790051,0.226802085,0.006857698,0.041755366,0.047098238,0.002021303,-0.012642058,0.219457076,0.020976378,0.070358055,,,16-12-2024 14:09
01-07-2019,31-07-2019,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,321253,0.015284902,0.052089814,335663,-0.016891567,0.061930365,146,0.012626275,0.025207171,151,-0.016784275,0.044041884,11739,0.064752863,0.02712066,14660,-0.024813686,-0.003082937,15597,-0.042130684,-0.086410963,40071,-0.002877215,-0.039366987,3.413499745,-0.23152139,-0.236256263,32,0,3,0.97220409,-0.001134285,-0.002554165,0.280854407,-0.004182593,-0.032362039,0.114684677,0.002281099,0.003605304,0.351972867,-0.028093038,-0.006073527,,,16-12-2024 14:09
01-02-2020,29-02-2020,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,293987,0.012243221,0.065394894,327569,0.05101147,0.052302824,159,0.009184813,0.059992311,173,0.032484363,0.058645878,405048,0.071427192,0.090121186,609313,0.120113178,0.140302245,586939,0.099101243,0.074247921,1283267,0.013295629,-0.108600953,3.168178905,-0.181754649,-0.706291184,56,-1,-4,0.980982686,0.003570131,0.003412354,0.218267966,0.027829488,0.024138763,0.108083021,-0.016244403,-0.013077955,0.389574309,0.081983734,0.055576004,,,16-12-2024 14:09
01-07-2022,31-07-2022,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,414755,-0.033184379,0.077646829,418091,-0.026356039,0.103406647,228,-0.027581842,0.094424247,227,-0.014229236,0.101960013,517843,-0.144331198,-0.219173519,568024,-0.07704091,-0.189272133,688056,-0.141719842,-0.116057037,1201576,0.104781615,0.283751809,2.320346127,0.52320562,0.909023714,21,3,6,1.010617624,-0.012386622,-0.01259443,0.473487028,-0.080159407,-0.084371271,0.192375506,0.032990311,0.080207442,0.470527349,-0.095455906,-0.11782309,,,16-12-2024 14:09
01-04-2012,30-04-2012,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,166497,0.064716336,0.052175436,176918,-0.012284779,-0.007189444,109,0.059619421,0.035387391,114,-0.012570347,-0.028561254,32414,0.015107127,0.040815291,41777,-0.02260204,0.053066091,48131,-0.054457546,-0.078049076,158253,0.005299829,-0.237974596,4.882142532,-0.047628204,-1.786150381,69,-15,-22,0.969718755,0.004149936,0.008584327,0.19241776,0.00783209,0.025601352,0.064707353,-0.000445505,-0.01749708,0.165853916,0.015765876,0.066079543,,,16-12-2024 14:09
01-01-2021,31-01-2021,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,281312,-0.013588996,0.060845063,307272,0.062469096,0.084275989,250,0.003126094,0.103767913,277,0.071223908,0.149373252,49356,-0.256969216,0.208155015,71882,0.220367405,0.224159804,68097,0.454926587,0.04152281,139548,-0.035163536,-0.082962324,2.827350879,0.649978009,-0.897554034,46,3,-12,0.982144731,-0.000846182,0.00729327,0.206084795,-0.009716956,0.058490812,0.092661434,0.009606896,-0.013426782,0.375219324,0.062468882,0.057630314,,,16-12-2024 14:09
01-11-2019,30-11-2019,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,269704,0.003344513,0.074243865,267535,-0.021838565,0.054522236,165,0.008509617,0.069608498,165,-0.009147244,0.052320386,45907,-0.100408522,0.016541669,50074,-0.135259766,0.148784769,44210,-0.264808577,0.032844123,124208,-0.076935703,0.012987907,2.705626964,0.068802025,-0.009491873,42,3,2,0.986065538,-0.000429676,0.001540567,0.22823848,-0.007230657,0.003867206,0.133372716,-0.033725871,-0.009630241,0.308803899,-0.035066325,0.009351933,,,16-12-2024 14:09
01-04-2014,30-04-2014,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,202926,0.016979052,0.100352372,216002,0.035935497,0.083053071,130,0.026613233,0.105901212,136,0.038515192,0.070187362,37770,0.13992471,-0.003477922,53996,0.172136514,0.074045827,59428,0.066472788,0.035287076,131228,0.017998331,-0.00380629,3.474371238,-0.416127897,-0.001145231,46,-11,-3,0.981388711,0.003108552,-0.001976757,0.232294202,0.017164151,-0.029310006,0.088137944,0.014778947,0.030814129,0.246209705,-0.013460941,0.006626715,,,16-12-2024 14:09
01-05-2018,31-05-2018,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,246517,-0.005075289,0.047204915,266991,0.000690637,0.055324169,212,-0.010340118,0.055260415,227,-0.000345455,0.054159861,70579,0.114226579,-0.009013536,79672,0.004341647,-0.019444848,86900,0.008637852,0.028711661,163511,0.035355656,-0.031268214,2.31671363,-0.176481715,-0.053221869,29,-2,-4,0.987512292,0.000314626,0.002435964,0.265641547,0.007600514,0.014779198,0.116862884,0.011792817,0.021478292,0.434153206,-0.012395615,0.026296284,,,16-12-2024 14:09
01-02-2018,28-02-2018,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,276016,0.020260096,0.090375751,310470,0.050093985,0.082908228,140,0.006310891,0.083049541,152,0.030536661,0.084580326,286447,0.034417589,0.020459625,411781,0.059961104,-0.022478579,432377,0.127192167,-0.009760252,1036962,0.030581666,-0.085856026,3.620074374,-0.01347426,-0.421017448,56,1,-7,0.980879648,0.002693193,0.003959113,0.226946649,0.01643053,0.017178323,0.10742024,-0.004898046,0.002891605,0.370291195,0.074478328,0.025663166,,,16-12-2024 14:09
01-08-2018,31-08-2018,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,285117,-0.00859906,0.049928674,287519,-0.01255698,0.04939355,154,-0.002176112,0.048867526,157,-0.004179998,0.057896305,615491,0.026289177,0.00641795,634780,-0.035099596,-0.026829143,690685,-0.010280411,0.040863152,1630077,0.014201708,-0.005884967,2.648413907,-0.031564352,-0.032776104,36,4,-3,0.984919405,-0.003041169,3.62E-05,0.254482103,-0.025398073,-0.003531533,0.169313361,0.0091758,0.026374944,0.341836261,-0.027083781,0.012566076,,,16-12-2024 14:09
01-01-2016,31-01-2016,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,235012,-0.041447947,0.078868181,261604,0.101038749,0.07909705,121,-0.021816733,0.074101199,130,0.064935621,0.065463778,263055,-0.302819306,0.105671486,373406,0.068402572,0.055855445,381148,0.463896833,-0.012858264,1260461,-0.004144259,-0.070731788,4.791623097,1.437093944,-0.909595306,68,6,-11,0.972163106,-0.001851943,0.00446893,0.188001284,-0.005935904,0.018505618,0.11085132,0.016837236,0.016543073,0.221119972,0.053714642,0.050748713,,,16-12-2024 14:09
01-10-2012,31-10-2012,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,185119,-0.010906087,0.103010922,191355,-0.023589583,0.073141553,103,-0.003186922,0.09542011,106,-0.017234024,0.056573217,418535,0.073012508,0.219420526,486290,0.076095921,0.169657154,488168,0.016663088,0.046604029,1932862,-0.037228744,-0.174831781,4.618151107,-0.528797214,-2.206479464,73,1,-18,0.969615156,-0.000173075,0.012321547,0.209861428,0.002456159,0.04024576,0.058600074,0.000290028,-0.016816093,0.142431025,0.001528095,0.046169163,,,16-12-2024 14:09
01-12-2020,31-12-2020,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,341345.2876,0.00658499,0.133797826,359795.5816,0.040276376,0.146065986,183.7909433,0.01911647,0.130414977,195.1421934,0.0354968,0.169619301,644319.01,0.004441687,0.196607597,698780.0576,-0.001403475,0.149217471,702610.4178,0.077901026,0.165259263,967415.6974,-0.006176858,-0.317375283,1.465333629,-0.06669718,-1.288590372,26.39524685,0,-16,0.999936005,0.000192715,0.014365241,0.4008989,0.010092266,0.164949398,0.109008652,-0.001885528,-0.021157354,0.582345303,0.026370361,0.239119073,,,16-12-2024 00:00
01-10-2017,31-10-2017,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,247892.6089,0.009560603,0.060295966,253299.5284,-0.005385929,0.054092981,153.5457272,0.000100074,0.062839006,155.6084408,-0.005135521,0.047503623,47493.40274,-0.003535583,0.020807477,56209.90766,0.081866524,0.122444531,54864.55564,0.024155512,0.069293399,111059.3166,-0.017179792,-0.090617686,2.371379651,-0.011822715,-0.310058814,35.11403282,-2,-6,0.989184704,0.000871344,0.003994395,0.258524283,0.002289254,0.020488752,0.083571514,-0.001259727,-0.000136833,0.335062936,0.001657174,0.036643096,,,16-12-2024 00:00
01-01-2012,31-01-2012,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,143553.5517,,,159672.2061,,,122.1593881,,,136.7612044,,,47505.16794,,,56386.23651,,,65513.8543,,,270211.4749,,,5.833588862,,,90.81351229,,,0.957936743,,,0.175874483,,,0.075652473,,,0.118189273,,,,,16-12-2024 00:00
01-10-2020,31-10-2020,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,283087.7775,0.015704716,0.098259714,302345.2133,0.015087021,0.096196562,242.9591645,0.023157022,0.091168981,266.2756858,0.013260459,0.117836015,68870.87303,0.028354712,0.260762208,78780.45302,-0.010051583,0.222033497,84872.37994,0.022387005,0.236435779,176946.6536,0.001489849,0.016669435,2.482072601,-0.169809526,-0.683285971,37.78573235,0,-6,0.985399,0.001082389,0.005756007,0.238909503,0.006861639,0.054607593,0.109005873,-0.002272864,-0.011900806,0.415827432,0.008079473,0.076909569,,,16-12-2024 00:00
01-06-2015,30-06-2015,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,232209.8069,0.002150593,0.072287626,244156.6462,0.00262215,0.059497206,124.9039113,0.00270455,0.061358223,130.6857708,0.004662277,0.057730409,487356.8609,0.013400449,0.111996294,588059.3534,-0.006856462,0.100229817,625260.5128,-0.000623299,0.07261949,1941673.613,-0.006200346,0.005396836,3.916953115,-0.15936084,-0.467676795,55.55275086,-1,-3,0.975430684,0.000630308,0.003693047,0.210078941,0.004049374,0.019179664,0.116397532,0.001963068,0.030519597,0.243238568,0.00895082,0.057164939,,,16-12-2024 00:00
01-08-2022,31-08-2022,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,358151.74,0.006106897,0.083208393,361752.6601,0.002120188,0.087039657,222.7129682,-0.001439892,0.092173346,223.0334792,-0.004772835,0.077186972,48221.57544,-0.023334433,-0.20302269,53701.04428,0.026840779,-0.208795573,53676.20402,-0.136336399,-0.201531156,100555.7875,-0.007033246,0.206526827,2.096377545,0.059475727,0.702205915,28.90400238,3,10,1.000017957,-0.006881637,-0.012797315,0.368231065,-0.051540885,-0.118217727,0.153410882,-0.00097573,0.054386319,0.454174914,-0.022808711,-0.135839228,,,16-12-2024 00:00
01-06-2022,30-06-2022,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,361773.7984,-0.008862899,0.100768722,361845.9388,0.007488125,0.100937989,226.8392376,-0.007944645,0.127352247,224.1874588,0.001991479,0.106024977,51055.27222,-0.027808266,-0.154505029,54356.36203,-0.030059073,-0.168615831,64772.6987,0.04079319,-0.031201998,94047.09301,0.133825306,0.272284784,1.870892656,0.243915311,0.610056475,22.68398565,2,4,1.014758311,-0.008293224,-0.000842249,0.46407776,-0.039673178,-0.006309952,0.14000036,0.040067254,0.057701744,0.528377053,-0.0364775,-0.069423739,,,16-12-2024 00:00
01-11-2016,30-11-2016,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,237817.7799,0.053437804,0.144432958,244880.5166,0.027289971,0.091689612,201.1371339,0.036508016,0.133056388,204.5874484,0.013284168,0.058233838,59437.31001,0.022871738,0.125567745,66388.85467,0.004557708,-0.01106765,68111.90363,0.04306891,-0.017001317,170225.5985,-0.009397199,-0.099098967,3.044918424,0.097522786,-0.81389693,45.25836511,-1,-5,0.979219146,0.001421426,0.004332929,0.205485313,0.007958177,0.013264942,0.132952522,0.039731376,0.034946742,0.323360722,0.002728541,0.054590507,,,16-12-2024 00:00
01-12-2015,31-12-2015,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,220787.211,-0.000397304,0.043425421,225313.9762,0.005015082,0.047746257,138.8151659,0.003900273,0.039037525,140.3278915,0.004623553,0.039714404,44021.65807,0.13724367,0.143954218,53197.80056,0.041660364,0.125211485,51718.60113,-0.008415672,0.006924054,131645.723,-0.014712057,-0.068475664,3.12215348,-0.431411238,-0.687298619,45.09185453,-1,-5,0.98292893,0.001034062,0.002720337,0.228616036,0.002921081,0.023439843,0.101189027,0.00018462,0.005061444,0.232943364,-0.020048519,0.03710204,,,16-12-2024 00:00
01-09-2018,30-09-2018,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,280851.445,-0.001598184,0.041579565,297830.7302,0.004968669,0.051515744,152.374375,0.002222311,0.041665521,159.7717629,0.007840433,0.059762996,510441.2065,-0.010095033,-0.017887894,592104.5459,0.002839596,-0.004840646,613521.5461,-0.040158955,0.029814925,1565362.927,0.016190722,0.025398374,3.070950858,0.102636469,0.110460639,41.90631599,0,-3,0.983214472,0.000383845,-3.12E-05,0.237501621,-0.004991955,-0.009556837,0.14774229,0.0042752,0.030878976,0.343597033,-0.003255862,0.013049667,,,16-12-2024 00:00
01-05-2013,31-05-2013,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,202475.3868,0.015400146,0.127448672,213136.7429,0.007557457,0.116274392,109.5021807,0.00783692,0.101426601,115.9033306,0.008852154,0.101692253,440017.1004,0.016875249,0.116332008,514345.5039,0.023103266,0.116002881,566716.2758,-0.00138412,0.13848761,1865508.378,-0.001602201,-0.119884367,4.276663362,-0.101860289,-1.137122787,63.64603671,0,-17,0.974378677,0.000394549,0.010768225,0.223444462,-0.002033581,0.040539042,0.050191454,-0.003357873,-0.005899351,0.177285366,-0.004796879,0.048610725,,,16-12-2024 00:00
01-11-2023,30-11-2023,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,369813.4823,-0.010096396,0.037514808,374790.2434,0.004575409,0.043709429,227.2599964,-0.015034567,0.03196511,230.5612891,0.002313152,0.030680745,42306.25632,0.003938752,-0.02352013,46337.69035,0.000966905,0.010461539,55094.26477,0.076007813,0.100858784,96458.08854,0.049659517,-0.061900787,2.343323045,0.187968669,-0.088570953,31.11719655,3,-1,0.998678218,-0.001069223,0.005009221,0.338760057,-0.018463044,0.032318856,0.152415831,0.013405182,-0.007035984,0.458756023,-0.019456944,0.028988912,,,16-12-2024 00:00
01-06-2014,30-06-2014,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,222465.1885,0.008398165,0.05161211,237683.4416,-0.001734605,0.067467475,113.5246831,0.00711327,0.057514449,119.4884734,0.000521784,0.059932175,340686.0221,0.009729986,-0.020648477,415117.474,0.002261051,0.035308703,461393.7356,-0.004644049,0.041966784,1528347.485,0.019068407,0.040681596,4.532325318,0.023218156,0.237172519,60.61604922,-2,-4,0.971936009,0.000279632,-0.002730304,0.193855317,-0.001693933,-0.030722518,0.086172564,-0.006558613,0.034456434,0.181228174,0.000325363,0.006302376,,,16-12-2024 00:00
01-12-2012,31-12-2012,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,165909.8088,0.039386812,,168583.3984,0.00315084,,140.7551201,0.04059679,,143.3694237,0.002389123,,51405.22526,0.019833112,,60503.45962,0.018279663,,65520.13357,0.106212122,,208167.6357,-7.15E-05,,4.208361766,-0.127044073,,68.20119535,-4,,0.971332241,0.00189327,,0.224413281,0.012907388,,0.090581459,0.04059236,,0.218477351,0.039590729,,,,16-12-2024 00:00
01-03-2020,31-03-2020,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,303258.9414,0.001213738,0.064064829,310865.9743,-0.028159028,0.033239846,162.8689944,-0.00359491,0.054386009,165.1767449,-0.026153537,0.030694137,520826.4995,-0.031083341,0.021952624,541426.8748,-0.19136651,-0.095628633,590893.9724,-0.090396244,-0.057140615,1404374.459,0.001290616,-0.092982072,2.873619514,0.356635486,-0.353406159,40.29854168,-3,-5,0.985925873,-6.84E-05,0.004897922,0.256618498,0.00914951,0.040648746,0.129802265,-0.00220155,-0.019166257,0.402980255,0.019465117,0.066069441,,,16-12-2024 00:00
01-11-2017,30-11-2017,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,279685.6812,0.006799302,0.059626775,294956.3805,0.010268995,0.066261816,142.3183661,0.010455651,0.068448247,146.8796511,0.006281045,0.06757542,415718.0119,0.021227759,0.031999337,489116.5074,0.008153294,0.042834724,479969.2317,0.005467706,0.002637993,1172327.324,-0.020712414,-0.092066564,2.882028872,-0.115785181,-0.408715164,45.60957792,-1,-5,0.984253706,0.000625271,0.00264609,0.247679936,0.001800668,0.014455506,0.122306668,-0.000885493,-0.026160233,0.345831588,0.01354781,0.027842219,,,16-12-2024 00:00
01-06-2017,30-06-2017,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,233303.8963,0.004387252,0.063354959,248244.2831,0.004596157,0.057921652,200.7097685,0.002541992,0.055109232,210.3783305,0.000339705,0.059386938,59338.28885,0.006216357,0.006396025,67416.90027,0.002796952,-0.078249399,70752.72363,0.020682183,0.037273084,162802.3294,-0.004487208,-0.126763046,2.734983276,-0.111450542,-0.506755314,40.93247677,0,-7,0.980703943,0.000219755,0.004364908,0.229279011,0.009046677,0.03440261,0.092497855,0.001953765,-0.009727801,0.351794748,0.000453489,0.074626419,,,16-12-2024 00:00
